a,b,c,d,out1,out2,out3,out4
17.0,-0.4,0.0,0.20000000000000007,1168.4,1171.6,1167.6,1172.4
17.0,-0.4,0.0,0.30000000000000004,1168.6,1171.4,1167.4,1172.6
17.0,-0.4,0.0,0.4,1168.8,1171.2,1167.2,1172.8
17.0,-0.4,0.0,0.5,1169.0,1171.0,1167.0,1173.0
17.0,-0.4,0.10000000000000009,-0.5,1166.7,1173.3,1169.3,1170.7
17.0,-0.4,0.10000000000000009,-0.4,1166.9,1173.1,1169.1,1170.9
17.0,-0.4,0.10000000000000009,-0.3,1167.1000000000001,1172.8999999999999,1168.8999999999999,1171.1000000000001
17.0,-0.4,0.10000000000000009,-0.19999999999999996,1167.3,1172.7,1168.7,1171.3
17.0,-0.4,0.10000000000000009,-0.09999999999999998,1167.5,1172.5,1168.5,1171.5
17.0,-0.4,0.10000000000000009,0.0,1167.7,1172.3,1168.3,1171.7
17.0,-0.4,0.10000000000000009,0.10000000000000009,1167.9,1172.1,1168.1,1171.9
17.0,-0.4,0.10000000000000009,0.20000000000000007,1168.1000000000001,1171.8999999999999,1167.8999999999999,1172.1000000000001
17.0,-0.4,0.10000000000000009,0.30000000000000004,1168.3,1171.7,1167.7,1172.3
17.0,-0.4,0.10000000000000009,0.4,1168.5,1171.5,1167.5,1172.5
17.0,-0.4,0.10000000000000009,0.5,1168.7,1171.3,1167.3,1172.7
17.0,-0.4,0.20000000000000007,-0.5,1166.4,1173.6,1169.6,1170.4
17.0,-0.4,0.20000000000000007,-0.4,1166.6000000000001,1173.3999999999999,1169.3999999999999,1170.6000000000001
17.0,-0.4,0.20000000000000007,-0.3,1166.8000000000002,1173.1999999999998,1169.1999999999998,1170.8000000000002
17.0,-0.4,0.20000000000000007,-0.19999999999999996,1167.0,1173.0,1169.0,1171.0
17.0,-0.4,0.20000000000000007,-0.09999999999999998,1167.2,1172.8,1168.8,1171.2
17.0,-0.4,0.20000000000000007,0.0,1167.4,1172.6,1168.6,1171.4
17.0,-0.4,0.20000000000000007,0.10000000000000009,1167.6000000000001,1172.3999999999999,1168.3999999999999,1171.6000000000001
17.0,-0.4,0.20000000000000007,0.20000000000000007,1167.8000000000002,1172.1999999999998,1168.1999999999998,1171.8000000000002
17.0,-0.4,0.20000000000000007,0.30000000000000004,1168.0,1172.0,1168.0,1172.0
17.0,-0.4,0.20000000000000007,0.4,1168.2,1171.8,1167.8,1172.2
17.0,-0.4,0.20000000000000007,0.5,1168.4,1171.6,1167.6,1172.4
17.0,-0.4,0.30000000000000004,-0.5,1166.1,1173.9,1169.9,1170.1
17.0,-0.4,0.30000000000000004,-0.4,1166.3,1173.7,1169.7,1170.3
17.0,-0.4,0.30000000000000004,-0.3,1166.5,1173.5,1169.5,1170.5
17.0,-0.4,0.30000000000000004,-0.19999999999999996,1166.6999999999998,1173.3000000000002,1169.3000000000002,1170.6999999999998
17.0,-0.4,0.30000000000000004,-0.09999999999999998,1166.8999999999999,1173.1000000000001,1169.1000000000001,1170.8999999999999
17.0,-0.4,0.30000000000000004,0.0,1167.1,1172.9,1168.9,1171.1
17.0,-0.4,0.30000000000000004,0.10000000000000009,1167.3,1172.7,1168.7,1171.3
17.0,-0.4,0.30000000000000004,0.20000000000000007,1167.5,1172.5,1168.5,1171.5
17.0,-0.4,0.30000000000000004,0.30000000000000004,1167.6999999999998,1172.3000000000002,1168.3000000000002,1171.6999999999998
17.0,-0.4,0.30000000000000004,0.4,1167.8999999999999,1172.1000000000001,1168.1000000000001,1171.8999999999999
17.0,-0.4,0.30000000000000004,0.5,1168.1,1171.9,1167.9,1172.1
17.0,-0.4,0.4,-0.5,1165.8,1174.2,1170.2,1169.8
17.0,-0.4,0.4,-0.4,1166.0,1174.0,1170.0,1170.0
17.0,-0.4,0.4,-0.3,1166.2,1173.8,1169.8,1170.2
17.0,-0.4,0.4,-0.19999999999999996,1166.3999999999999,1173.6000000000001,1169.6000000000001,1170.3999999999999
17.0,-0.4,0.4,-0.09999999999999998,1166.6,1173.4,1169.4,1170.6
17.0,-0.4,0.4,0.0,1166.8,1173.2,1169.2,1170.8
17.0,-0.4,0.4,0.10000000000000009,1167.0,1173.0,1169.0,1171.0
17.0,-0.4,0.4,0.20000000000000007,1167.2,1172.8,1168.8,1171.2
17.0,-0.4,0.4,0.30000000000000004,1167.3999999999999,1172.6000000000001,1168.6000000000001,1171.3999999999999
17.0,-0.4,0.4,0.4,1167.6,1172.4,1168.4,1171.6
17.0,-0.4,0.4,0.5,1167.8,1172.2,1168.2,1171.8
17.0,-0.4,0.5,-0.5,1165.5,1174.5,1170.5,1169.5
17.0,-0.4,0.5,-0.4,1165.7,1174.3,1170.3,1169.7
17.0,-0.4,0.5,-0.3,1165.9,1174.1,1170.1,1169.9
17.0,-0.4,0.5,-0.19999999999999996,1166.1,1173.9,1169.9,1170.1
17.0,-0.4,0.5,-0.09999999999999998,1166.3,1173.7,1169.7,1170.3
17.0,-0.4,0.5,0.0,1166.5,1173.5,1169.5,1170.5
17.0,-0.4,0.5,0.10000000000000009,1166.7,1173.3,1169.3,1170.7
17.0,-0.4,0.5,0.20000000000000007,1166.9,1173.1,1169.1,1170.9
17.0,-0.4,0.5,0.30000000000000004,1167.1,1172.9,1168.9,1171.1
17.0,-0.4,0.5,0.4,1167.3,1172.7,1168.7,1171.3
17.0,-0.4,0.5,0.5,1167.5,1172.5,1168.5,1171.5
17.0,-0.3,-0.5,-0.5,1169.0,1171.0,1168.0,1172.0
17.0,-0.3,-0.5,-0.4,1169.2,1170.8,1167.8,1172.2
17.0,-0.3,-0.5,-0.3,1169.4,1170.6,1167.6,1172.4
17.0,-0.3,-0.5,-0.19999999999999996,1169.6,1170.4,1167.4,1172.6
17.0,-0.3,-0.5,-0.09999999999999998,1169.8,1170.2,1167.2,1172.8
17.0,-0.3,-0.5,0.0,1170.0,1170.0,1167.0,1173.0
17.0,-0.3,-0.5,0.10000000000000009,1170.2,1169.8,1166.8,1173.2
17.0,-0.3,-0.5,0.20000000000000007,1170.4,1169.6,1166.6,1173.4
17.0,-0.3,-0.5,0.30000000000000004,1170.6,1169.4,1166.4,1173.6
17.0,-0.3,-0.5,0.4,1170.8,1169.2,1166.2,1173.8
17.0,-0.3,-0.5,0.5,1171.0,1169.0,1166.0,1174.0
17.0,-0.3,-0.4,-0.5,1168.7,1171.3,1168.3,1171.7
17.0,-0.3,-0.4,-0.4,1168.9,1171.1,1168.1,1171.9
17.0,-0.3,-0.4,-0.3,1169.1000000000001,1170.8999999999999,1167.8999999999999,1172.1000000000001
17.0,-0.3,-0.4,-0.19999999999999996,1169.3,1170.7,1167.7,1172.3
17.0,-0.3,-0.4,-0.09999999999999998,1169.5,1170.5,1167.5,1172.5
17.0,-0.3,-0.4,0.0,1169.7,1170.3,1167.3,1172.7
17.0,-0.3,-0.4,0.10000000000000009,1169.9,1170.1,1167.1,1172.9
17.0,-0.3,-0.4,0.20000000000000007,1170.1000000000001,1169.8999999999999,1166.8999999999999,1173.1000000000001
17.0,-0.3,-0.4,0.30000000000000004,1170.3,1169.7,1166.7,1173.3
17.0,-0.3,-0.4,0.4,1170.5,1169.5,1166.5,1173.5
17.0,-0.3,-0.4,0.5,1170.7,1169.3,1166.3,1173.7
17.0,-0.3,-0.3,-0.5,1168.4,1171.6,1168.6,1171.4
17.0,-0.3,-0.3,-0.4,1168.6000000000001,1171.3999999999999,1168.3999999999999,1171.6000000000001
17.0,-0.3,-0.3,-0.3,1168.8000000000002,1171.1999999999998,1168.1999999999998,1171.8000000000002
17.0,-0.3,-0.3,-0.19999999999999996,1169.0,1171.0,1168.0,1172.0
17.0,-0.3,-0.3,-0.09999999999999998,1169.2,1170.8,1167.8,1172.2
17.0,-0.3,-0.3,0.0,1169.4,1170.6,1167.6,1172.4
17.0,-0.3,-0.3,0.10000000000000009,1169.6000000000001,1170.3999999999999,1167.3999999999999,1172.6000000000001
17.0,-0.3,-0.3,0.20000000000000007,1169.8000000000002,1170.1999999999998,1167.1999999999998,1172.8000000000002
17.0,-0.3,-0.3,0.30000000000000004,1170.0,1170.0,1167.0,1173.0
17.0,-0.3,-0.3,0.4,1170.2,1169.8,1166.8,1173.2
17.0,-0.3,-0.3,0.5,1170.4,1169.6,1166.6,1173.4
17.0,-0.3,-0.19999999999999996,-0.5,1168.1,1171.9,1168.9,1171.1
17.0,-0.3,-0.19999999999999996,-0.4,1168.3,1171.7,1168.7,1171.3
17.0,-0.3,-0.19999999999999996,-0.3,1168.5,1171.5,1168.5,1171.5
17.0,-0.3,-0.19999999999999996,-0.19999999999999996,1168.6999999999998,1171.3000000000002,1168.3000000000002,1171.6999999999998
17.0,-0.3,-0.19999999999999996,-0.09999999999999998,1168.8999999999999,1171.1000000000001,1168.1000000000001,1171.8999999999999
17.0,-0.3,-0.19999999999999996,0.0,1169.1,1170.9,1167.9,1172.1
17.0,-0.3,-0.19999999999999996,0.10000000000000009,1169.3,1170.7,1167.7,1172.3
17.0,-0.3,-0.19999999999999996,0.20000000000000007,1169.5,1170.5,1167.5,1172.5
17.0,-0.3,-0.19999999999999996,0.30000000000000004,1169.6999999999998,1170.3000000000002,1167.3000000000002,1172.6999999999998
17.0,-0.3,-0.19999999999999996,0.4,1169.8999999999999,1170.1000000000001,1167.1000000000001,1172.8999999999999
17.0,-0.3,-0.19999999999999996,0.5,1170.1,1169.9,1166.9,1173.1
17.0,-0.3,-0.09999999999999998,-0.5,1167.8,1172.2,1169.2,1170.8
17.0,-0.3,-0.09999999999999998,-0.4,1168.0,1172.0,1169.0,1171.0
17.0,-0.3,-0.09999999999999998,-0.3,1168.2,1171.8,1168.8,1171.2
17.0,-0.3,-0.09999999999999998,-0.19999999999999996,1168.3999999999999,1171.6000000000001,1168.6000000000001,1171.3999999999999
17.0,-0.3,-0.09999999999999998,-0.09999999999999998,1168.6,1171.4,1168.4,1171.6
17.0,-0.3,-0.09999999999999998,0.0,1168.8,1171.2,1168.2,1171.8
17.0,-0.3,-0.09999999999999998,0.10000000000000009,1169.0,1171.0,1168.0,1172.0
17.0,-0.3,-0.09999999999999998,0.20000000000000007,1169.2,1170.8,1167.8,1172.2
17.0,-0.3,-0.09999999999999998,0.30000000000000004,1169.3999999999999,1170.6000000000001,1167.6000000000001,1172.3999999999999
17.0,-0.3,-0.09999999999999998,0.4,1169.6,1170.4,1167.4,1172.6
17.0,-0.3,-0.09999999999999998,0.5,1169.8,1170.2,1167.2,1172.8
17.0,-0.3,0.0,-0.5,1167.5,1172.5,1169.5,1170.5
17.0,-0.3,0.0,-0.4,1167.7,1172.3,1169.3,1170.7
17.0,-0.3,0.0,-0.3,1167.9,1172.1,1169.1,1170.9
17.0,-0.3,0.0,-0.19999999999999996,1168.1,1171.9,1168.9,1171.1
17.0,-0.3,0.0,-0.09999999999999998,1168.3,1171.7,1168.7,1171.3
17.0,-0.3,0.0,0.0,1168.5,1171.5,1168.5,1171.5
17.0,-0.3,0.0,0.10000000000000009,1168.7,1171.3,1168.3,1171.7
17.0,-0.3,0.0,0.20000000000000007,1168.9,1171.1,1168.1,1171.9
17.0,-0.3,0.0,0.30000000000000004,1169.1,1170.9,1167.9,1172.1
17.0,-0.3,0.0,0.4,1169.3,1170.7,1167.7,1172.3
17.0,-0.3,0.0,0.5,1169.5,1170.5,1167.5,1172.5
17.0,-0.3,0.10000000000000009,-0.5,1167.2,1172.8,1169.8,1170.2
17.0,-0.3,0.10000000000000009,-0.4,1167.4,1172.6,1169.6,1170.4
17.0,-0.3,0.10000000000000009,-0.3,1167.6000000000001,1172.3999999999999,1169.3999999999999,1170.6000000000001
17.0,-0.3,0.10000000000000009,-0.19999999999999996,1167.8,1172.2,1169.2,1170.8
17.0,-0.3,0.10000000000000009,-0.09999999999999998,1168.0,1172.0,1169.0,1171.0
17.0,-0.3,0.10000000000000009,0.0,1168.2,1171.8,1168.8,1171.2
17.0,-0.3,0.10000000000000009,0.10000000000000009,1168.4,1171.6,1168.6,1171.4
17.0,-0.3,0.10000000000000009,0.20000000000000007,1168.6000000000001,1171.3999999999999,1168.3999999999999,1171.6000000000001
17.0,-0.3,0.10000000000000009,0.30000000000000004,1168.8,1171.2,1168.2,1171.8
17.0,-0.3,0.10000000000000009,0.4,1169.0,1171.0,1168.0,1172.0
17.0,-0.3,0.10000000000000009,0.5,1169.2,1170.8,1167.8,1172.2
17.0,-0.3,0.20000000000000007,-0.5,1166.9,1173.1,1170.1,1169.9
17.0,-0.3,0.20000000000000007,-0.4,1167.1000000000001,1172.8999999999999,1169.8999999999999,1170.1000000000001
17.0,-0.3,0.20000000000000007,-0.3,1167.3000000000002,1172.6999999999998,1169.6999999999998,1170.3000000000002
17.0,-0.3,0.20000000000000007,-0.19999999999999996,1167.5,1172.5,1169.5,1170.5
17.0,-0.3,0.20000000000000007,-0.09999999999999998,1167.7,1172.3,1169.3,1170.7
17.0,-0.3,0.20000000000000007,0.0,1167.9,1172.1,1169.1,1170.9
17.0,-0.3,0.20000000000000007,0.10000000000000009,1168.1000000000001,1171.8999999999999,1168.8999999999999,1171.1000000000001
17.0,-0.3,0.20000000000000007,0.20000000000000007,1168.3000000000002,1171.6999999999998,1168.6999999999998,1171.3000000000002
17.0,-0.3,0.20000000000000007,0.30000000000000004,1168.5,1171.5,1168.5,1171.5
17.0,-0.3,0.20000000000000007,0.4,1168.7,1171.3,1168.3,1171.7
17.0,-0.3,0.20000000000000007,0.5,1168.9,1171.1,1168.1,1171.9
17.0,-0.3,0.30000000000000004,-0.5,1166.6,1173.4,1170.4,1169.6
17.0,-0.3,0.30000000000000004,-0.4,1166.8,1173.2,1170.2,1169.8
17.0,-0.3,0.30000000000000004,-0.3,1167.0,1173.0,1170.0,1170.0
17.0,-0.3,0.30000000000000004,-0.19999999999999996,1167.1999999999998,1172.8000000000002,1169.8000000000002,1170.1999999999998
17.0,-0.3,0.30000000000000004,-0.09999999999999998,1167.3999999999999,1172.6000000000001,1169.6000000000001,1170.3999999999999
17.0,-0.3,0.30000000000000004,0.0,1167.6,1172.4,1169.4,1170.6
17.0,-0.3,0.30000000000000004,0.10000000000000009,1167.8,1172.2,1169.2,1170.8
17.0,-0.3,0.30000000000000004,0.20000000000000007,1168.0,1172.0,1169.0,1171.0
17.0,-0.3,0.30000000000000004,0.30000000000000004,1168.1999999999998,1171.8000000000002,1168.8000000000002,1171.1999999999998
17.0,-0.3,0.30000000000000004,0.4,1168.3999999999999,1171.6000000000001,1168.6000000000001,1171.3999999999999
17.0,-0.3,0.30000000000000004,0.5,1168.6,1171.4,1168.4,1171.6
17.0,-0.3,0.4,-0.5,1166.3,1173.7,1170.7,1169.3
17.0,-0.3,0.4,-0.4,1166.5,1173.5,1170.5,1169.5
17.0,-0.3,0.4,-0.3,1166.7,1173.3,1170.3,1169.7
17.0,-0.3,0.4,-0.19999999999999996,1166.8999999999999,1173.1000000000001,1170.1000000000001,1169.8999999999999
17.0,-0.3,0.4,-0.09999999999999998,1167.1,1172.9,1169.9,1170.1
17.0,-0.3,0.4,0.0,1167.3,1172.7,1169.7,1170.3
17.0,-0.3,0.4,0.10000000000000009,1167.5,1172.5,1169.5,1170.5
17.0,-0.3,0.4,0.20000000000000007,1167.7,1172.3,1169.3,1170.7
17.0,-0.3,0.4,0.30000000000000004,1167.8999999999999,1172.1000000000001,1169.1000000000001,1170.8999999999999
17.0,-0.3,0.4,0.4,1168.1,1171.9,1168.9,1171.1
17.0,-0.3,0.4,0.5,1168.3,1171.7,1168.7,1171.3
17.0,-0.3,0.5,-0.5,1166.0,1174.0,1171.0,1169.0
17.0,-0.3,0.5,-0.4,1166.2,1173.8,1170.8,1169.2
17.0,-0.3,0.5,-0.3,1166.4,1173.6,1170.6,1169.4
17.0,-0.3,0.5,-0.19999999999999996,1166.6,1173.4,1170.4,1169.6
17.0,-0.3,0.5,-0.09999999999999998,1166.8,1173.2,1170.2,1169.8
17.0,-0.3,0.5,0.0,1167.0,1173.0,1170.0,1170.0
17.0,-0.3,0.5,0.10000000000000009,1167.2,1172.8,1169.8,1170.2
17.0,-0.3,0.5,0.20000000000000007,1167.4,1172.6,1169.6,1170.4
17.0,-0.3,0.5,0.30000000000000004,1167.6,1172.4,1169.4,1170.6
17.0,-0.3,0.5,0.4,1167.8,1172.2,1169.2,1170.8
17.0,-0.3,0.5,0.5,1168.0,1172.0,1169.0,1171.0
17.0,-0.19999999999999996,-0.5,-0.5,1169.5,1170.5,1168.5,1171.5
17.0,-0.19999999999999996,-0.5,-0.4,1169.7,1170.3,1168.3,1171.7
17.0,-0.19999999999999996,-0.5,-0.3,1169.9,1170.1,1168.1,1171.9
17.0,-0.19999999999999996,-0.5,-0.19999999999999996,1170.1,1169.9,1167.9,1172.1
17.0,-0.19999999999999996,-0.5,-0.09999999999999998,1170.3,1169.7,1167.7,1172.3
17.0,-0.19999999999999996,-0.5,0.0,1170.5,1169.5,1167.5,1172.5
17.0,-0.19999999999999996,-0.5,0.10000000000000009,1170.7,1169.3,1167.3,1172.7
17.0,-0.19999999999999996,-0.5,0.20000000000000007,1170.9,1169.1,1167.1,1172.9
17.0,-0.19999999999999996,-0.5,0.30000000000000004,1171.1,1168.9,1166.9,1173.1
17.0,-0.19999999999999996,-0.5,0.4,1171.3,1168.7,1166.7,1173.3
17.0,-0.19999999999999996,-0.5,0.5,1171.5,1168.5,1166.5,1173.5
17.0,-0.19999999999999996,-0.4,-0.5,1169.2,1170.8,1168.8,1171.2
17.0,-0.19999999999999996,-0.4,-0.4,1169.4,1170.6,1168.6,1171.4
17.0,-0.19999999999999996,-0.4,-0.3,1169.6000000000001,1170.3999999999999,1168.3999999999999,1171.6000000000001
17.0,-0.19999999999999996,-0.4,-0.19999999999999996,1169.8,1170.2,1168.2,1171.8
17.0,-0.19999999999999996,-0.4,-0.09999999999999998,1170.0,1170.0,1168.0,1172.0
17.0,-0.19999999999999996,-0.4,0.0,1170.2,1169.8,1167.8,1172.2
17.0,-0.19999999999999996,-0.4,0.10000000000000009,1170.4,1169.6,1167.6,1172.4
17.0,-0.19999999999999996,-0.4,0.20000000000000007,1170.6000000000001,1169.3999999999999,1167.3999999999999,1172.6000000000001
17.0,-0.19999999999999996,-0.4,0.30000000000000004,1170.8,1169.2,1167.2,1172.8
17.0,-0.19999999999999996,-0.4,0.4,1171.0,1169.0,1167.0,1173.0
17.0,-0.19999999999999996,-0.4,0.5,1171.2,1168.8,1166.8,1173.2
17.0,-0.19999999999999996,-0.3,-0.5,1168.9,1171.1,1169.1,1170.9
17.0,-0.19999999999999996,-0.3,-0.4,1169.1000000000001,1170.8999999999999,1168.8999999999999,1171.1000000000001
17.0,-0.19999999999999996,-0.3,-0.3,1169.3000000000002,1170.6999999999998,1168.6999999999998,1171.3000000000002
17.0,-0.19999999999999996,-0.3,-0.19999999999999996,1169.5,1170.5,1168.5,1171.5
17.0,-0.19999999999999996,-0.3,-0.09999999999999998,1169.7,1170.3,1168.3,1171.7
17.0,-0.19999999999999996,-0.3,0.0,1169.9,1170.1,1168.1,1171.9
17.0,-0.19999999999999996,-0.3,0.10000000000000009,1170.1000000000001,1169.8999999999999,1167.8999999999999,1172.1000000000001
17.0,-0.19999999999999996,-0.3,0.20000000000000007,1170.3000000000002,1169.6999999999998,1167.6999999999998,1172.3000000000002
17.0,-0.19999999999999996,-0.3,0.30000000000000004,1170.5,1169.5,1167.5,1172.5
17.0,-0.19999999999999996,-0.3,0.4,1170.7,1169.3,1167.3,1172.7
17.0,-0.19999999999999996,-0.3,0.5,1170.9,1169.1,1167.1,1172.9
17.0,-0.19999999999999996,-0.19999999999999996,-0.5,1168.6,1171.4,1169.4,1170.6
17.0,-0.19999999999999996,-0.19999999999999996,-0.4,1168.8,1171.2,1169.2,1170.8
17.0,-0.19999999999999996,-0.19999999999999996,-0.3,1169.0,1171.0,1169.0,1171.0
17.0,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,1169.1999999999998,1170.8000000000002,1168.8000000000002,1171.1999999999998
17.0,-0.19999999999999996,-0.19999999999999996,-0.09999999999999998,1169.3999999999999,1170.6000000000001,1168.6000000000001,1171.3999999999999
17.0,-0.19999999999999996,-0.19999999999999996,0.0,1169.6,1170.4,1168.4,1171.6
17.0,-0.19999999999999996,-0.19999999999999996,0.10000000000000009,1169.8,1170.2,1168.2,1171.8
17.0,-0.19999999999999996,-0.19999999999999996,0.20000000000000007,1170.0,1170.0,1168.0,1172.0
17.0,-0.19999999999999996,-0.19999999999999996,0.30000000000000004,1170.1999999999998,1169.8000000000002,1167.8000000000002,1172.1999999999998
17.0,-0.19999999999999996,-0.19999999999999996,0.4,1170.3999999999999,1169.6000000000001,1167.6000000000001,1172.3999999999999
17.0,-0.19999999999999996,-0.19999999999999996,0.5,1170.6,1169.4,1167.4,1172.6
17.0,-0.19999999999999996,-0.09999999999999998,-0.5,1168.3,1171.7,1169.7,1170.3
17.0,-0.19999999999999996,-0.09999999999999998,-0.4,1168.5,1171.5,1169.5,1170.5
17.0,-0.19999999999999996,-0.09999999999999998,-0.3,1168.7,1171.3,1169.3,1170.7
17.0,-0.19999999999999996,-0.09999999999999998,-0.19999999999999996,1168.8999999999999,1171.1000000000001,1169.1000000000001,1170.8999999999999
17.0,-0.19999999999999996,-0.09999999999999998,-0.09999999999999998,1169.1,1170.9,1168.9,1171.1
17.0,-0.19999999999999996,-0.09999999999999998,0.0,1169.3,1170.7,1168.7,1171.3
17.0,-0.19999999999999996,-0.09999999999999998,0.10000000000000009,1169.5,1170.5,1168.5,1171.5
17.0,-0.19999999999999996,-0.09999999999999998,0.20000000000000007,1169.7,1170.3,1168.3,1171.7
17.0,-0.19999999999999996,-0.09999999999999998,0.30000000000000004,1169.8999999999999,1170.1000000000001,1168.1000000000001,1171.8999999999999
17.0,-0.19999999999999996,-0.09999999999999998,0.4,1170.1,1169.9,1167.9,1172.1
17.0,-0.19999999999999996,-0.09999999999999998,0.5,1170.3,1169.7,1167.7,1172.3
17.0,-0.19999999999999996,0.0,-0.5,1168.0,1172.0,1170.0,1170.0
17.0,-0.19999999999999996,0.0,-0.4,1168.2,1171.8,1169.8,1170.2
17.0,-0.19999999999999996,0.0,-0.3,1168.4,1171.6,1169.6,1170.4
17.0,-0.19999999999999996,0.0,-0.19999999999999996,1168.6,1171.4,1169.4,1170.6
17.0,-0.19999999999999996,0.0,-0.09999999999999998,1168.8,1171.2,1169.2,1170.8
17.0,-0.19999999999999996,0.0,0.0,1169.0,1171.0,1169.0,1171.0
17.0,-0.19999999999999996,0.0,0.10000000000000009,1169.2,1170.8,1168.8,1171.2
17.0,-0.19999999999999996,0.0,0.20000000000000007,1169.4,1170.6,1168.6,1171.4
17.0,-0.19999999999999996,0.0,0.30000000000000004,1169.6,1170.4,1168.4,1171.6
17.0,-0.19999999999999996,0.0,0.4,1169.8,1170.2,1168.2,1171.8
17.0,-0.19999999999999996,0.0,0.5,1170.0,1170.0,1168.0,1172.0
17.0,-0.19999999999999996,0.10000000000000009,-0.5,1167.7,1172.3,1170.3,1169.7
17.0,-0.19999999999999996,0.10000000000000009,-0.4,1167.9,1172.1,1170.1,1169.9
17.0,-0.19999999999999996,0.10000000000000009,-0.3,1168.1000000000001,1171.8999999999999,1169.8999999999999,1170.1000000000001
17.0,-0.19999999999999996,0.10000000000000009,-0.19999999999999996,1168.3,1171.7,1169.7,1170.3
17.0,-0.19999999999999996,0.10000000000000009,-0.09999999999999998,1168.5,1171.5,1169.5,1170.5
17.0,-0.19999999999999996,0.10000000000000009,0.0,1168.7,1171.3,1169.3,1170.7
17.0,-0.19999999999999996,0.10000000000000009,0.10000000000000009,1168.9,1171.1,1169.1,1170.9
17.0,-0.19999999999999996,0.10000000000000009,0.20000000000000007,1169.1000000000001,1170.8999999999999,1168.8999999999999,1171.1000000000001
17.0,-0.19999999999999996,0.10000000000000009,0.30000000000000004,1169.3,1170.7,1168.7,1171.3
17.0,-0.19999999999999996,0.10000000000000009,0.4,1169.5,1170.5,1168.5,1171.5
17.0,-0.19999999999999996,0.10000000000000009,0.5,1169.7,1170.3,1168.3,1171.7
17.0,-0.19999999999999996,0.20000000000000007,-0.5,1167.4,1172.6,1170.6,1169.4
17.0,-0.19999999999999996,0.20000000000000007,-0.4,1167.6000000000001,1172.3999999999999,1170.3999999999999,1169.6000000000001
17.0,-0.19999999999999996,0.20000000000000007,-0.3,1167.8000000000002,1172.1999999999998,1170.1999999999998,1169.8000000000002
17.0,-0.19999999999999996,0.20000000000000007,-0.19999999999999996,1168.0,1172.0,1170.0,1170.0
17.0,-0.19999999999999996,0.20000000000000007,-0.09999999999999998,1168.2,1171.8,1169.8,1170.2
17.0,-0.19999999999999996,0.20000000000000007,0.0,1168.4,1171.6,1169.6,1170.4
17.0,-0.19999999999999996,0.20000000000000007,0.10000000000000009,1168.6000000000001,1171.3999999999999,1169.3999999999999,1170.6000000000001
17.0,-0.19999999999999996,0.20000000000000007,0.20000000000000007,1168.8000000000002,1171.1999999999998,1169.1999999999998,1170.8000000000002
17.0,-0.19999999999999996,0.20000000000000007,0.30000000000000004,1169.0,1171.0,1169.0,1171.0
17.0,-0.19999999999999996,0.20000000000000007,0.4,1169.2,1170.8,1168.8,1171.2
17.0,-0.19999999999999996,0.20000000000000007,0.5,1169.4,1170.6,1168.6,1171.4
17.0,-0.19999999999999996,0.30000000000000004,-0.5,1167.1,1172.9,1170.9,1169.1
17.0,-0.19999999999999996,0.30000000000000004,-0.4,1167.3,1172.7,1170.7,1169.3
17.0,-0.19999999999999996,0.30000000000000004,-0.3,1167.5,1172.5,1170.5,1169.5
17.0,-0.19999999999999996,0.30000000000000004,-0.19999999999999996,1167.6999999999998,1172.3000000000002,1170.3000000000002,1169.6999999999998
17.0,-0.19999999999999996,0.30000000000000004,-0.09999999999999998,1167.8999999999999,1172.1000000000001,1170.1000000000001,1169.8999999999999
17.0,-0.19999999999999996,0.30000000000000004,0.0,1168.1,1171.9,1169.9,1170.1
17.0,-0.19999999999999996,0.30000000000000004,0.10000000000000009,1168.3,1171.7,1169.7,1170.3
17.0,-0.19999999999999996,0.30000000000000004,0.20000000000000007,1168.5,1171.5,1169.5,1170.5
17.0,-0.19999999999999996,0.30000000000000004,0.30000000000000004,1168.6999999999998,1171.3000000000002,1169.3000000000002,1170.6999999999998
17.0,-0.19999999999999996,0.30000000000000004,0.4,1168.8999999999999,1171.1000000000001,1169.1000000000001,1170.8999999999999
17.0,-0.19999999999999996,0.30000000000000004,0.5,1169.1,1170.9,1168.9,1171.1
17.0,-0.19999999999999996,0.4,-0.5,1166.8,1173.2,1171.2,1168.8
17.0,-0.19999999999999996,0.4,-0.4,1167.0,1173.0,1171.0,1169.0
17.0,-0.19999999999999996,0.4,-0.3,1167.2,1172.8,1170.8,1169.2
17.0,-0.19999999999999996,0.4,-0.19999999999999996,1167.3999999999999,1172.6000000000001,1170.6000000000001,1169.3999999999999
17.0,-0.19999999999999996,0.4,-0.09999999999999998,1167.6,1172.4,1170.4,1169.6
17.0,-0.19999999999999996,0.4,0.0,1167.8,1172.2,1170.2,1169.8
17.0,-0.19999999999999996,0.4,0.10000000000000009,1168.0,1172.0,1170.0,1170.0
17.0,-0.19999999999999996,0.4,0.20000000000000007,1168.2,1171.8,1169.8,1170.2
17.0,-0.19999999999999996,0.4,0.30000000000000004,1168.3999999999999,1171.6000000000001,1169.6000000000001,1170.3999999999999
17.0,-0.19999999999999996,0.4,0.4,1168.6,1171.4,1169.4,1170.6
17.0,-0.19999999999999996,0.4,0.5,1168.8,1171.2,1169.2,1170.8
17.0,-0.19999999999999996,0.5,-0.5,1166.5,1173.5,1171.5,1168.5
17.0,-0.19999999999999996,0.5,-0.4,1166.7,1173.3,1171.3,1168.7
